PDF页码	图片文件	行数	字符数	平均置信度	错误
141	page-141.jpg	36	1142	0.9111
142	page-142.jpg	36	1198	0.9167
143	page-143.jpg	36	1212	0.9028
144	page-144.jpg	36	1163	0.9861
145	page-145.jpg	36	1223	0.9444
146	page-146.jpg	36	1204	0.9444
147	page-147.jpg	36	1102	0.9444
148	page-148.jpg	40	949	0.7025
149	page-149.jpg	36	1159	0.9444
150	page-150.jpg	35	1230	0.8514
151	page-151.jpg	35	1141	0.9571
152	page-152.jpg	35	1150	0.9571
153	page-153.jpg	36	1169	1.0000
154	page-154.jpg	36	1187	0.9444
155	page-155.jpg	34	1056	0.9706
156	page-156.jpg	36	922	0.6944
157	page-157.jpg	36	1135	0.9444
158	page-158.jpg	36	1203	0.9583
159	page-159.jpg	37	1150	0.8892
160	page-160.jpg	36	1170	0.9722
161	page-161.jpg	36	920	0.7389
162	page-162.jpg	36	1136	0.9583
163	page-163.jpg	36	1067	0.9583
164	page-164.jpg	36	1194	0.9722
165	page-165.jpg	36	1113	0.8972
166	page-166.jpg	36	1141	0.9667
167	page-167.jpg	35	1121	0.9571
168	page-168.jpg	36	1039	0.9861
169	page-169.jpg	36	1175	0.9583
170	page-170.jpg	35	1149	0.9714
171	page-171.jpg	34	997	0.9118
172	page-172.jpg	37	1178	0.9595
173	page-173.jpg	35	1120	1.0000
174	page-174.jpg	33	1074	0.9697
175	page-175.jpg	34	1063	0.9853
176	page-176.jpg	36	1159	0.9667
177	page-177.jpg	36	1009	0.9222
178	page-178.jpg	36	1188	0.9722
179	page-179.jpg	36	1195	1.0000
180	page-180.jpg	34	823	0.7618
181	page-181.jpg	36	1105	0.9444
182	page-182.jpg	37	1291	0.6027
183	page-183.jpg	36	931	0.8278
184	page-184.jpg	35	1031	0.8229
185	page-185.jpg	36	1179	0.9861
186	page-186.jpg	36	1157	0.9194
187	page-187.jpg	34	817	0.7794
188	page-188.jpg	36	1229	0.9583
189	page-189.jpg	36	1174	0.9861
190	page-190.jpg	36	890	0.8083
191	page-191.jpg	33	1003	0.9697
192	page-192.jpg	36	1130	0.9722
193	page-193.jpg	36	1148	0.8750
194	page-194.jpg	34	1092	0.9647
195	page-195.jpg	36	1229	0.9722
196	page-196.jpg	36	1197	0.9722
197	page-197.jpg	36	1126	0.9722
198	page-198.jpg	36	1205	0.9722
199	page-199.jpg	34	1041	0.9265
200	page-200.jpg	36	1224	0.9722
201	page-201.jpg	36	1204	0.9861
202	page-202.jpg	36	1161	0.9306
203	page-203.jpg	34	1111	0.9706
204	page-204.jpg	36	1189	0.9861
205	page-205.jpg	36	1140	0.9444
206	page-206.jpg	36	1203	0.9583
207	page-207.jpg	22	649	1.0000
208	page-208.jpg	28	880	0.9214
209	page-209.jpg	36	1028	0.9444
210	page-210.jpg	36	1070	0.9167
211	page-211.jpg	36	892	0.8778
212	page-212.jpg	33	946	0.7727
213	page-213.jpg	150	729	0.8100
214	page-214.jpg	90	779	0.5533
215	page-215.jpg	42	1075	0.7333
216	page-216.jpg	36	1155	0.9583
217	page-217.jpg	35	1190	0.8143
218	page-218.jpg	123	891	0.8431
219	page-219.jpg	122	660	0.7541
220	page-220.jpg	53	877	0.5377
221	page-221.jpg	36	1095	0.7806
222	page-222.jpg	34	1011	0.8824
223	page-223.jpg	35	1119	0.9571
224	page-224.jpg	36	1074	0.7250
225	page-225.jpg	33	949	0.7758
226	page-226.jpg	33	948	0.7879
